7544.755935668945,
509.50050354003906,
625.1335144042969,
756.9789886474609,
428.4381866455078,
356.1973571777344,
347.37586975097656,
374.3171691894531,
352.1442413330078,
342.36907958984375,
312.80517578125,
318.0503845214844,
291.3475036621094,
367.4030303955078,
3602.5047302246094,
322.8187561035156,
371.4561462402344,
366.6877746582031,
353.81317138671875,
372.4098205566406,
294.9237823486328,
295.87745666503906,
303.50685119628906,
303.9836883544922,
1723.2894897460938,
12423.276901245117,
519.5140838623047,
500.4405975341797,
637.7696990966797,
446.08116149902344,
480.65185546875,
662.5652313232422,
6305.932998657227,
444.8890686035156,
402.21214294433594,
430.82237243652344,
343.56117248535156,
397.9206085205078,
628.4713745117188,
4254.341125488281,
439.1670227050781,
429.6302795410156,
348.80638122558594,
290.3938293457031,
2682.4474334716797,
4887.819290161133,
499.48692321777344,
439.8822784423828,
483.9897155761719,
363.34991455078125,
385.7612609863281,
511.8846893310547,
362.15782165527344,
559.3299865722656,
5026.102066040039,
1594.7818756103516,
467.53883361816406,
354.2900085449219,
329.01763916015625,
345.46852111816406,
329.01763916015625,
513.7920379638672,
456.3331604003906,
508.5468292236328,
2831.2206268310547,
365.7341003417969,
409.6031188964844,
378.8471221923828,
360.4888916015625,
301.8379211425781,
333.7860107421875,
297.78480529785156,
32521.00944519043,
750.3032684326172,
1109.1232299804688,
594.8543548583984,
329.2560577392578,
323.0571746826172,
406.2652587890625,
4686.3555908203125,
327.82554626464844,
274.1813659667969,
331.4018249511719,
1642.2271728515625,
359.7736358642578,
10225.772857666016,
3965.8546447753906,
1757.6217651367188,
433.92181396484375,
464.6778106689453,
426.5308380126953,
574.1119384765625,
634.6702575683594,
400.0663757324219,
458.9557647705078,
899.3148803710938,
357.1510314941406,
298.0232238769531,
4898.309707641602,
1009.4642639160156,
629.1866302490234,
388.3838653564453,
356.6741943359375,
355.00526428222656,
265.5982971191406,
289.2017364501953,
353.81317138671875,
25236.129760742188,
1298.4275817871094,
483.2744598388672,
357.1510314941406,
363.8267517089844,
434.3986511230469,
646.1143493652344,
421.76246643066406,
2727.508544921875,
671.6251373291016,
1069.0689086914062,
686.4070892333984,
472.3072052001953,
436.0675811767578,
1228.5709381103516,
405.0731658935547,
340.46173095703125,
302.7915954589844,
1440.286636352539,
881.9103240966797,
584.6023559570312,
429.8686981201172,
451.5647888183594,
320.9114074707031,
308.990478515625,
2111.196517944336,
334.9781036376953,
368.5951232910156,
768.1846618652344,
518.5604095458984,
665.1878356933594,
350.4753112792969,
299.9305725097656,
294.9237823486328,
344.99168395996094,
299.69215393066406,
359.0583801269531,
1343.2502746582031,
333.54759216308594,
344.99168395996094,
316.1430358886719,
238.4185791015625,
26257.753372192383,
1503.7059783935547,
541.68701171875,
1484.6324920654297,
442.0280456542969,
390.2912139892578,
333.3091735839844,
286.34071350097656,
410.0799560546875,
431.5376281738281,
753.4027099609375,
823.7361907958984,
916.4810180664062,
5697.488784790039,
556.2305450439453,
1072.1683502197266,
643.2533264160156,
402.4505615234375,
346.4221954345703,
275.8502960205078,
292.5395965576172,
389.5759582519531,
499.2485046386719,
350.9521484375,
311.6130828857422,
264.6446228027344,
229.83551025390625,
6312.60871887207,
465.63148498535156,
432.72972106933594,
382.9002380371094,
451.5647888183594,
1236.2003326416016,
402.9273986816406,
360.72731018066406,
319.7193145751953,
342.6074981689453,
429.1534423828125,
5113.840103149414,
372.6482391357422,
332.3554992675781,
287.5328063964844,
3884.7923278808594,
424.8619079589844,
412.7025604248047,
658.9889526367188,
2794.2657470703125,
578.6418914794922,
438.92860412597656,
416.75567626953125,
320.19615173339844,
320.67298889160156,
299.21531677246094,
371.9329833984375,
394.8211669921875,
392.913818359375,
288.4864807128906,
26102.542877197266,
452.5184631347656,
373.60191345214844,
311.85150146484375,
298.7384796142578,
4660.606384277344,
418.1861877441406,
530.9581756591797,
6309.50927734375,
663.0420684814453,
3060.3408813476562,
1954.793930053711,
635.6239318847656,
7816.076278686523,
1606.2259674072266,
582.4565887451172,
4434.347152709961,
493.5264587402344,
346.6606140136719,
2165.3175354003906,
2606.8687438964844,
6885.051727294922,
867.1283721923828,
27046.680450439453,
6235.599517822266,
1874.685287475586,
885.7250213623047,
3162.860870361328,
553.6079406738281,
457.52525329589844,
670.9098815917969,
993.4902191162109,
1502.0370483398438,
658.2736968994141,
883.5792541503906,
521.1830139160156,
1189.2318725585938,
390.76805114746094,
299.21531677246094,
696.4206695556641,
644.2070007324219,
668.7641143798828,
552.4158477783203,
1036.8824005126953,
301.8379211425781,
228.1665802001953,
322.3419189453125,
271.08192443847656,
334.73968505859375,
1439.0945434570312,
779.3903350830078,
429.8686981201172,
465.8699035644531,
322.58033752441406,
341.8922424316406,
214.09988403320312,
233.4117889404297,
194.31114196777344,
1801.7292022705078,
596.0464477539062,
402.4505615234375,
4962.20588684082,
3393.6500549316406,
446.319580078125,
396.96693420410156,
5210.161209106445,
230.7891845703125,
4452.943801879883,
711.4410400390625,
335.93177795410156,
320.19615173339844,
8855.104446411133,
3082.9906463623047,
2261.8770599365234,
363.8267517089844,
316.85829162597656,
408.172607421875,
348.3295440673828,
503.0632019042969,
266.07513427734375,
6671.667098999023,
216.48406982421875,
7664.44206237793,
277.2808074951172,
293.0164337158203,
1333.2366943359375,
462.2936248779297,
414.6099090576172,
318.5272216796875,
8683.204650878906,
351.90582275390625,
432.9681396484375,
2588.510513305664,
328.5408020019531,
306.12945556640625,
6005.048751831055,
361.2041473388672,
327.5871276855469,
325.20294189453125,
5570.888519287109,
565.5288696289062,
415.56358337402344,
348.80638122558594,
1931.6673278808594,
11011.838912963867,
445.6043243408203,
924.1104125976562,
581.5029144287109,
421.28562927246094,
356.43577575683594,
660.6578826904297,
307.5599670410156,
325.6797790527344,
371.69456481933594,
396.0132598876953,
380.51605224609375,
486.3739013671875,
929.5940399169922,
446.08116149902344,
737.1902465820312,
1903.2955169677734,
534.7728729248047,
447.5116729736328,
392.67539978027344,
412.22572326660156,
386.4765167236328,
356.43577575683594,
4546.642303466797,
401.0200500488281,
318.76564025878906,
420.0935363769531,
393.3906555175781,
588.8938903808594,
306.12945556640625,
395.5364227294922,
294.2085266113281,
6899.356842041016,
463.72413635253906,
335.45494079589844,
332.3554992675781,
350.71372985839844,
704.5269012451172,
3465.6524658203125,
5549.430847167969,
1470.804214477539,
417.47093200683594,
354.0515899658203,
270.843505859375,
325.20294189453125,
315.9046173095703,
299.4537353515625,
504.9705505371094,
341.4154052734375,
320.19615173339844,
266.07513427734375,
5828.142166137695,
289.2017364501953,
330.92498779296875,
299.4537353515625,
262.0220184326172,
18139.123916625977,
906.4674377441406,
489.95018005371094,
470.6382751464844,
470.3998565673828,
612.4973297119141,
1529.693603515625,
4900.693893432617,
546.4553833007812,
343.56117248535156,
858.7837219238281,
772.7146148681641,
869.7509765625,
534.5344543457031,
741.4817810058594,
546.2169647216797,
367.16461181640625,
1083.8508605957031,
765.3236389160156,
344.99168395996094,
293.2548522949219,
296.3542938232422,
497.57957458496094,
7829.904556274414,
1410.7227325439453,
7144.927978515625,
16685.72425842285,
439.1670227050781,
364.3035888671875,
538.1107330322266,
2186.298370361328,
1679.8973083496094,
176.6681671142578,
958.6811065673828,
458.71734619140625,
7817.506790161133,
447.27325439453125,
374.3171691894531,
1461.7443084716797,
466.34674072265625,
543.1175231933594,
508.7852478027344,
329.2560577392578,
1863.718032836914,
389.09912109375,
308.990478515625,
266.07513427734375,
7272.243499755859,
482.0823669433594,
8872.270584106445,
312.3283386230469,
342.36907958984375,
905.0369262695312,
333.3091735839844,
331.1634063720703,
280.8570861816406,
217.437744140625,
9027.719497680664,
447.0348358154297,
455.3794860839844,
1593.8282012939453,
378.1318664550781,
275.61187744140625,
309.4673156738281,
278.472900390625,
284.1949462890625,
274.1813659667969,
281.33392333984375,
344.0380096435547,
398.39744567871094,
288.24806213378906,
331.1634063720703,
340.46173095703125,
436.54441833496094,
418.4246063232422,
293.2548522949219,
271.79718017578125,
292.3011779785156,
1663.4464263916016,
365.0188446044922,
363.34991455078125,
301.59950256347656,
256.0615539550781,
287.2943878173828,
298.7384796142578,
299.9305725097656,
341.4154052734375,
355.2436828613281,
323.0571746826172,
214.57672119140625,
295.1622009277344,
282.28759765625,
299.4537353515625,
305.6526184082031,
330.6865692138672,
292.77801513671875,
310.1825714111328,
334.5012664794922,
250.5779266357422,
251.53160095214844,
245.09429931640625,
282.28759765625,
298.2616424560547,
2780.1990509033203,
3652.811050415039,
394.58274841308594,
421.28562927246094,
357.3894500732422,
589.8475646972656,
452.99530029296875,
418.9014434814453,
480.1750183105469,
437.4980926513672,
1121.0441589355469,
314.47410583496094,
408.172607421875,
896.6922760009766,
334.5012664794922,
309.22889709472656,
282.28759765625,
2277.851104736328,
240.56434631347656,
241.27960205078125,
463.0088806152344,
2141.9525146484375,
276.80397033691406,
275.61187744140625,
647.0680236816406,
701.6658782958984,
489.23492431640625,
381.9465637207031,
1811.7427825927734,
360.72731018066406,
644.2070007324219,
483.51287841796875,
359.53521728515625,
360.0120544433594,
274.1813659667969,
216.48406982421875,
237.46490478515625,
236.27281188964844,
4498.720169067383,
593.9006805419922,
1769.5426940917969,
765.3236389160156,
441.3127899169922,
408.41102600097656,
354.0515899658203,
510.4541778564453,
220.77560424804688,
247.00164794921875,
4921.436309814453,
426.5308380126953,
1206.1595916748047,
507.59315490722656,
422.9545593261719,
530.9581756591797,
356.91261291503906,
426.7692565917969,
724.0772247314453,
421.0472106933594,
2302.885055541992,
486.8507385253906,
483.7512969970703,
342.8459167480469,
252.4852752685547,
313.9972686767578,
291.1090850830078,
404.11949157714844,
7237.434387207031,
595.3311920166016,
425.10032653808594,
400.78163146972656,
362.8730773925781,
332.83233642578125,
322.8187561035156,
342.6074981689453,
293.49327087402344,
563.3831024169922,
545.2632904052734,
720.5009460449219,
540.9717559814453,
834.9418640136719,
523.0903625488281,
671.8635559082031,
300.40740966796875,
365.7341003417969,
388.86070251464844,
619.1730499267578,
334.2628479003906,
284.43336486816406,
249.8626708984375,
277.0423889160156,
322.10350036621094,
377.1781921386719,
1492.5003051757812,
508.5468292236328,
507.8315734863281,
1875.8773803710938,
476.837158203125,
1811.5043640136719,
643.4917449951172,
416.5172576904297,
494.7185516357422,
385.9996795654297,
327.11029052734375,
237.7033233642578,
219.10667419433594,
254.15420532226562,
315.66619873046875,
380.2776336669922,
371.9329833984375,
285.3870391845703,
442.74330139160156,
327.11029052734375,
347.137451171875,
322.8187561035156,
349.0447998046875,
291.3475036621094,
294.68536376953125,
252.00843811035156,
5458.11653137207,
603.6758422851562,
766.9925689697266,
496.86431884765625,
463.4857177734375,
325.4413604736328,
305.17578125,
311.13624572753906,
1033.3061218261719,
515.9378051757812,
368.1182861328125,
350.2368927001953,
373.1250762939453,
408.172607421875,
394.8211669921875,
545.2632904052734,
396.728515625,
550.7469177246094,
4085.540771484375,
358.1047058105469,
532.3886871337891,
7602.453231811523,
923.6335754394531,
735.9981536865234,
500.67901611328125,
335.93177795410156,
333.3091735839844,
525.2361297607422,
294.9237823486328,
312.80517578125,
234.36546325683594,
334.02442932128906,
344.7532653808594,
293.49327087402344,
547.8858947753906,
381.9465637207031,
325.91819763183594,
308.5136413574219,
266.3135528564453,
304.6989440917969,
331.1634063720703,
6375.789642333984,
345.9453582763672,
313.2820129394531,
319.0040588378906,
7289.17121887207,
558.6147308349609,
596.0464477539062,
369.3103790283203,
359.2967987060547,
340.7001495361328,
6964.921951293945,
303.7452697753906,
308.990478515625,
392.67539978027344,
308.5136413574219,
418.4246063232422,
425.10032653808594,
441.0743713378906,
303.2684326171875,
252.24685668945312,
330.6865692138672,
563.1446838378906,
325.6797790527344,
296.59271240234375,
300.6458282470703,
264.6446228027344,
364.06517028808594,
344.0380096435547,
395.5364227294922,
471.8303680419922,
290.6322479248047,
446.7964172363281,
367.16461181640625,
362.15782165527344,
319.48089599609375,
659.7042083740234,
307.32154846191406,
293.2548522949219,
268.2209014892578,
243.66378784179688,
231.74285888671875,
4748.58283996582,
405.31158447265625,
280.3802490234375,
421.76246643066406,
691.4138793945312,
506.8778991699219,
397.68218994140625,
373.1250762939453,
385.9996795654297,
463.72413635253906,
554.3231964111328,
472.78404235839844,
404.59632873535156,
484.9433898925781,
6544.1131591796875,
485.1818084716797,
576.9729614257812,
474.2145538330078,
465.39306640625,
395.05958557128906,
369.07196044921875,
357.1510314941406,
379.80079650878906,
1190.4239654541016,
407.93418884277344,
279.1881561279297,
258.9225769042969,
310.1825714111328,
330.20973205566406,
335.45494079589844,
350.71372985839844,
323.0571746826172,
250.33950805664062,
261.54518127441406,
7181.1676025390625,
378.8471221923828,
302.31475830078125,
297.0695495605469,
395.5364227294922,
352.1442413330078,
255.34629821777344,
274.658203125,
272.0355987548828,
315.1893615722656,
376.70135498046875,
416.2788391113281,
530.9581756591797,
666.3799285888672,
447.5116729736328,
595.3311920166016,
610.5899810791016,
851.1543273925781,
625.8487701416016,
1138.6871337890625,
515.6993865966797,
748.3959197998047,
540.7333374023438,
956.0585021972656,
759.6015930175781,
2461.1949920654297,
453.71055603027344,
430.5839538574219,
458.2405090332031,
432.2528839111328,
500.4405975341797,
370.26405334472656,
351.90582275390625,
395.2980041503906,
837.3260498046875,
1086.9503021240234,
3938.1980895996094,
532.1502685546875,
438.92860412597656,
443.9353942871094,
440.35911560058594,
378.60870361328125,
365.7341003417969,
328.5408020019531,
296.3542938232422,
297.78480529785156,
643.2533264160156,
1669.6453094482422,
489.4733428955078,
473.7377166748047,
1353.9791107177734,
2890.8252716064453,
4719.018936157227,
503.5400390625,
2231.8363189697266,
457.2868347167969,
399.58953857421875,
632.0476531982422,
778.9134979248047,
3142.833709716797,
1580.2383422851562,
498.5332489013672,
1424.551010131836,
569.1051483154297,
312.0899200439453,
288.96331787109375,
302.7915954589844,
291.1090850830078,
362.15782165527344,
380.2776336669922,
497.3411560058594,
361.9194030761719,
353.81317138671875,
298.7384796142578,
603.9142608642578,
408.41102600097656,
366.44935607910156,
314.7125244140625,
316.38145446777344,
257.73048400878906,
267.7440643310547,
722.8851318359375,
808.7158203125,
536.4418029785156,
528.0971527099609,
635.3855133056641,
535.9649658203125,
418.4246063232422,
372.17140197753906,
470.6382751464844,
356.43577575683594,
447.5116729736328,
606.2984466552734,
544.5480346679688,
390.2912139892578,
308.03680419921875,
437.02125549316406,
541.9254302978516,
468.4925079345703,
500.2021789550781,
419.1398620605469,
421.76246643066406,
407.21893310546875,
462.7704620361328,
408.6494445800781,
363.8267517089844,
482.5592041015625,
470.3998565673828,
1384.2582702636719,
570.0588226318359,
870.9430694580078,
502.58636474609375,
507.354736328125,
683.0692291259766,
566.4825439453125,
368.35670471191406,
315.9046173095703,
295.87745666503906,
240.08750915527344,
267.26722717285156,
3851.652145385742,
354.0515899658203,
426.29241943359375,
420.8087921142578,
4506.111145019531,
5378.246307373047,
486.8507385253906,
518.3219909667969,
461.1015319824219,
494.7185516357422,
376.2245178222656,
484.466552734375,
3347.8736877441406,
658.7505340576172,
438.92860412597656,
391.0064697265625,
367.6414489746094,
526.6666412353516,
457.763671875,
368.5951232910156,
328.06396484375,
339.9848937988281,
345.2301025390625,
282.28759765625,
325.91819763183594,
311.85150146484375,
362.63465881347656,
308.5136413574219,
308.75205993652344,
298.0232238769531,
353.5747528076172,
604.1526794433594,
623.2261657714844,
293.97010803222656,
299.9305725097656,
324.01084899902344,
262.4988555908203,
279.1881561279297,
293.97010803222656,
277.2808074951172,
4019.9756622314453,
2089.0235900878906,
1310.110092163086,
7209.300994873047,
439.8822784423828,
328.06396484375,
339.9848937988281,
289.4401550292969,
258.2073211669922,
9355.306625366211,
394.58274841308594,
7437.229156494141,
7812.976837158203,
599.8611450195312,
1400.7091522216797,
8538.72299194336,
1648.4260559082031,
5149.84130859375,
604.8679351806641,
6152.39143371582,
476.3603210449219,
342.1306610107422,
303.50685119628906,
251.53160095214844,
3077.983856201172,
2665.996551513672,
789.4039154052734,
414.13307189941406,
343.32275390625,
866.4131164550781,
515.9378051757812,
414.13307189941406,
308.75205993652344,
292.77801513671875,
2056.3602447509766,
473.97613525390625,
1692.7719116210938,
489.4733428955078,
336.1701965332031,
288.7248992919922,
301.12266540527344,
303.9836883544922,
253.43894958496094,
271.79718017578125,
284.43336486816406,
252.9621124267578,
22782.564163208008,
567.1977996826172,
543.5943603515625,
967.7410125732422,
439.64385986328125,
341.65382385253906,
328.06396484375,
602.9605865478516,
597.2385406494141,
437.2596740722656,
552.4158477783203,
412.7025604248047,
618.4577941894531,
792.5033569335938,
461.1015319824219,
474.69139099121094,
360.4888916015625,
416.5172576904297,
346.4221954345703,
335.2165222167969,
270.1282501220703,
15185.832977294922,
26994.46678161621,
401.2584686279297,
390.2912139892578,
766.9925689697266,
347.8527069091797,
416.9940948486328,
356.43577575683594,
294.9237823486328,
278.23448181152344,
302.7915954589844,
465.8699035644531,
536.4418029785156,
443.6969757080078,
374.3171691894531,
461.578369140625,
1517.2958374023438,
499.2485046386719,
605.3447723388672,
457.52525329589844,
350.9521484375,
331.4018249511719,
318.76564025878906,
305.41419982910156,
336.8854522705078,
244.140625,
1306.295394897461,
379.5623779296875,
290.3938293457031,
354.0515899658203,
329.2560577392578,
350.2368927001953,
357.8662872314453,
323.0571746826172,
334.73968505859375,
347.6142883300781,
303.50685119628906,
452.7568817138672,
411.5104675292969,
366.44935607910156,
286.34071350097656,
342.6074981689453,
241.5180206298828,
338.3159637451172,
4454.135894775391,
327.3487091064453,
367.6414489746094,
293.49327087402344,
1712.799072265625,
381.9465637207031,
506.1626434326172,
360.0120544433594,
313.2820129394531,
308.03680419921875,
311.85150146484375,
318.5272216796875,
2533.1974029541016,
512.5999450683594,
2168.1785583496094,
499.0100860595703,
428.91502380371094,
1267.6715850830078,
344.0380096435547,
437.9749298095703,
431.7760467529297,
459.1941833496094,
850.4390716552734,
720.2625274658203,
1998.6629486083984,
451.08795166015625,
347.37586975097656,
497.57957458496094,
394.58274841308594,
363.34991455078125,
329.73289489746094,
283.24127197265625,
249.62425231933594,
313.75885009765625,
322.58033752441406,
368.1182861328125,
443.45855712890625,
409.6031188964844,
337.1238708496094,
541.9254302978516,
468.7309265136719,
964.1647338867188,
352.1442413330078,
294.68536376953125,
305.17578125,
305.41419982910156,
351.6674041748047,
349.5216369628906,
334.02442932128906,
346.4221954345703,
213.86146545410156,
6992.340087890625,
363.34991455078125,
412.22572326660156,
567.4362182617188,
990.6291961669922,
617.0272827148438,
581.5029144287109,
6190.53840637207,
601.5300750732422,
332.3554992675781,
319.48089599609375,
358.81996154785156,
419.85511779785156,
454.6642303466797,
439.64385986328125,
393.15223693847656,
350.9521484375,
265.5982971191406,
9604.454040527344,
468.25408935546875,
547.6474761962891,
442.74330139160156,
458.9557647705078,
285.86387634277344,
300.8842468261719,
263.6909484863281,
288.96331787109375,
313.04359436035156,
307.32154846191406,
300.6458282470703,
263.6909484863281,
343.7995910644531,
347.6142883300781,
388.3838653564453,
1976.2516021728516,
2622.6043701171875,
450.37269592285156,
443.45855712890625,
389.5759582519531,
439.1670227050781,
337.6007080078125,
308.75205993652344,
354.0515899658203,
377.89344787597656,
347.6142883300781,
406.7420959472656,
421.28562927246094,
545.501708984375,
518.0835723876953,
402.9273986816406,
11415.958404541016,
473.4992980957031,
338.7928009033203,
367.4030303955078,
463.9625549316406,
511.6462707519531,
510.6925964355469,
524.7592926025391,
410.31837463378906,
501.6326904296875,
526.6666412353516,
488.04283142089844,
498.77166748046875,
2201.3187408447266,
514.7457122802734,
1914.5011901855469,
557.1842193603516,
2279.2816162109375,
7154.226303100586,
720.2625274658203,
4802.465438842773,
1420.0210571289062,
445.6043243408203,
368.35670471191406,
402.9273986816406,
1652.9560089111328,
532.6271057128906,
1534.2235565185547,
452.7568817138672,
458.00209045410156,
329.9713134765625,
414.3714904785156,
446.08116149902344,
421.76246643066406,
417.2325134277344,
2300.5008697509766,
492.5727844238281,
474.9298095703125,
1441.4787292480469,
418.1861877441406,
376.2245178222656,
339.26963806152344,
401.0200500488281,
787.2581481933594,
488.51966857910156,
428.4381866455078,
396.49009704589844,
9464.740753173828,
403.6426544189453,
1998.4245300292969,
508.30841064453125,
1426.9351959228516,
425.8155822753906,
488.28125,
487.8044128417969,
488.9965057373047,
489.23492431640625,
773.4298706054688,
328.06396484375,
1191.3776397705078,
955.8200836181641,
429.39186096191406,
2526.7601013183594,
1961.7080688476562,
662.5652313232422,
4772.663116455078,
1177.072525024414,
377.655029296875,
498.2948303222656,
363.8267517089844,
441.0743713378906,
721.2162017822266,
807.5237274169922,
443.2201385498047,
468.0156707763672,
1729.4883728027344,
570.0588226318359,
1785.5167388916016,
828.2661437988281,
2727.031707763672,
1095.2949523925781,
506.8778991699219,
462.2936248779297,
1111.5074157714844,
966.7873382568359,
455.3794860839844,
453.948974609375,
1469.3737030029297,
570.7740783691406,
2216.1006927490234,
347.37586975097656,
2854.1088104248047,
779.3903350830078,
1477.4799346923828,
452.5184631347656,
1806.020736694336,
1515.1500701904297,
512.8383636474609,
5759.716033935547,
2110.004425048828,
2616.1670684814453,
1630.3062438964844,
551.4621734619141,
397.68218994140625,
1168.966293334961,
532.6271057128906,
399.1127014160156,
336.4086151123047,
395.5364227294922,
684.0229034423828,
344.7532653808594,
336.8854522705078,
253.91578674316406,
1451.9691467285156,
391.7217254638672,
362.63465881347656,
334.5012664794922,
315.1893615722656,
345.46852111816406,
7694.721221923828,
1576.4236450195312,
409.3647003173828,
450.8495330810547,
485.6586456298828,
459.43260192871094,
394.1059112548828,
379.80079650878906,
401.9737243652344,
317.3351287841797,
1807.6896667480469,
461.33995056152344,
374.3171691894531,
352.62107849121094,
429.6302795410156,
430.10711669921875,
5485.057830810547,
669.9562072753906,
1832.0083618164062,
1436.7103576660156,
903.3679962158203,
651.5979766845703,
1425.5046844482422,
398.1590270996094,
387.6686096191406,
2111.9117736816406,
714.3020629882812,
10271.549224853516,
752.6874542236328,
466.5851593017578,
401.7353057861328,
400.78163146972656,
432.9681396484375,
995.3975677490234,
456.3331604003906,
522.613525390625,
474.2145538330078,
1571.8936920166016,
419.37828063964844,
364.7804260253906,
1730.6804656982422,
404.35791015625,
412.7025604248047,
6662.845611572266,
500.4405975341797,
603.4374237060547,
647.5448608398438,
704.5269012451172,
465.63148498535156,
584.3639373779297,
4161.834716796875,
419.85511779785156,
2178.668975830078,
795.6027984619141,
3977.2987365722656,
1005.4111480712891,
1726.388931274414,
4902.124404907227,
2468.3475494384766,
443.45855712890625,
384.8075866699219,
1538.7535095214844,
654.4589996337891,
706.9110870361328,
1048.5649108886719,
487.32757568359375,
376.9397735595703,
524.0440368652344,
631.8092346191406,
494.95697021484375,
392.4369812011719,
427.7229309082031,
554.5616149902344,
660.6578826904297,
504.2552947998047,
407.6957702636719,
406.50367736816406,
23790.12107849121,
511.6462707519531,
458.00209045410156,
858.5453033447266,
1503.4675598144531,
553.8463592529297,
1620.5310821533203,
713.5868072509766,
623.7030029296875,
441.55120849609375,
466.1083221435547,
325.91819763183594,
379.80079650878906,
326.1566162109375,
621.795654296875,
387.43019104003906,
329.2560577392578,
5294.322967529297,
437.02125549316406,
5035.877227783203,
2530.5747985839844,
1775.0263214111328,
478.7445068359375,
472.3072052001953,
1674.4136810302734,
696.8975067138672,
468.7309265136719,
1408.3385467529297,
493.76487731933594,
449.4190216064453,
492.5727844238281,
573.6351013183594,
474.9298095703125,
502.58636474609375,
552.8926849365234,
654.2205810546875,
430.10711669921875,
448.2269287109375,
373.1250762939453,
387.9070281982422,
